ID,adoption,died,euthanasia,return_to_owner,transfer
9103,0.29192805,0.0014605514,0.009060631,0.031602535,0.6659482
9104,0.6907375,0.0016546368,0.0052750832,0.2273635,0.07496933
9105,0.7260935,0.0012220932,0.01439299,0.22068994,0.037601486
9106,0.41141102,0.0024727117,0.06343098,0.24996024,0.27272505
9107,0.0007451498,0.0010925253,0.0024971548,0.000860611,0.99480456
9108,0.4167859,0.0022572782,0.0685581,0.41926116,0.093137614
9109,0.001290148,0.00281569,0.009296639,0.017041555,0.969556
9110,0.9856695,0.0008173727,0.004216253,0.0039406195,0.0053562424
9111,0.47194055,0.0017295278,0.015181431,0.4471606,0.06398786
9112,0.5576056,0.0022929066,0.008372519,0.36952388,0.06220503
9113,0.894822,0.0010931737,0.014114816,0.06146339,0.02850659
9114,0.5549042,0.0023270403,0.029865758,0.27541524,0.13748771
9115,0.9362032,0.00075458793,0.0026104301,0.008267103,0.05216468
9116,0.6154009,0.0015125807,0.009033643,0.16868077,0.20537207
9117,0.15973215,0.0027574836,0.025064424,0.17319071,0.6392553
9118,0.48330295,0.0025696976,0.025165793,0.032815676,0.4561459
9119,0.019416451,0.036958374,0.18955019,0.026015617,0.72805935
9120,0.2771384,0.0017485105,0.021092976,0.45062998,0.24939013
9121,0.9391219,0.0006265366,0.0015683416,0.034273826,0.024409372
9122,0.7817041,0.0012955826,0.008779971,0.098555215,0.10966507
9123,0.0009965426,0.014499596,0.029482478,0.0017824417,0.9532389
9124,0.19380765,0.06245424,0.042128097,0.0058135223,0.6957965
9125,0.9719725,0.000488337,0.001576451,0.013728555,0.012234103
9126,0.0055073076,0.003989262,0.031714696,0.005882613,0.95290613
9127,0.9364239,0.00087714504,0.001234339,0.03889853,0.022566061
9128,0.0047279405,0.0027277148,0.19545506,0.009733186,0.78735614
9129,0.30575952,0.0019971651,0.059267204,0.486116,0.1468601
9130,0.01757415,0.018277219,0.016792368,0.004905465,0.9424508
9131,0.0009837089,0.0027404088,0.014474009,0.0016199775,0.9801819
9132,0.30226448,0.0036002477,0.18912734,0.28394562,0.22106233
9133,0.97731316,0.00082047353,0.0030645705,0.0038756889,0.014926169
9134,0.28986987,0.002824323,0.03239126,0.33713576,0.33777878
9135,0.20680559,0.0015223513,0.037292507,0.5141566,0.24022298
9136,0.9720106,0.0007031407,0.002280218,0.0039237174,0.021082286
9137,0.0009532831,0.0009826144,0.0024529733,0.0012094723,0.99440163
9138,0.3448998,0.0026187,0.030436078,0.48166183,0.14038357
9139,0.0036403586,0.0048702047,0.026149731,0.0057113795,0.9596283
9140,0.47212678,0.0028285303,0.012734524,0.15015064,0.36215955
9141,0.40032408,0.002110441,0.033847146,0.49244747,0.07127094
9142,0.025172506,0.0025093649,0.38642588,0.3986059,0.18728636
9143,0.00065604056,0.00148695,0.0057639917,0.0009319149,0.9911611
9144,0.005732049,0.009388105,0.06477478,0.006770975,0.9133341
9145,0.09213743,0.004610283,0.20085563,0.53012365,0.17227297
9146,0.1669295,0.001236835,0.020885939,0.6185402,0.19240749
9147,0.19074589,0.002936127,0.022615733,0.048508834,0.7351934
9148,0.20873883,0.0044854875,0.2110866,0.26126975,0.31441933
9149,0.06036135,0.0037816241,0.038246054,0.7599279,0.13768308
9150,0.001655673,0.018133573,0.120971024,0.0027478884,0.85649186
9151,0.32163972,0.0015596239,0.026409728,0.3970273,0.25336367
9152,0.6216825,0.0060079494,0.034259778,0.1292724,0.20877731
9153,0.978912,0.00031441002,0.00077957177,0.0027034152,0.017290683
9154,0.0046016346,0.011522851,0.07016599,0.007870809,0.90583867
9155,0.15932873,0.0015741653,0.0060274648,0.019255934,0.81381375
9156,0.0011689827,0.0037460139,0.008980052,0.0019297269,0.98417526
9157,0.00086452457,0.0007083751,0.0034389906,0.00091555796,0.9940725
9158,0.30130184,0.0014700314,0.0059005334,0.08750499,0.60382265
9159,0.8776816,0.0011655029,0.005613911,0.005894212,0.10964478
9160,0.976391,0.0006078305,0.001354277,0.006238898,0.015407964
9161,0.0011282407,0.002653087,0.008951182,0.0014028413,0.98586464
9162,0.9841935,0.0004051295,0.0008720144,0.0021197367,0.012409596
9163,0.037554517,0.004207324,0.018200252,0.022848573,0.9171893
9164,0.5036933,0.021968402,0.07129082,0.006802901,0.39624462
9165,0.15940844,0.0232502,0.045025397,0.013147956,0.759168
9166,0.0014477101,0.0012023246,0.0032137237,0.00060029613,0.993536
9167,0.50445,0.0019301791,0.008219157,0.2720971,0.21330354
9168,0.9777551,0.00059506344,0.0020825916,0.007842608,0.011724604
9169,0.5720812,0.004325304,0.08336314,0.15601742,0.18421291
9170,0.31637865,0.0026880577,0.037470646,0.4909142,0.15254842
9171,0.0010245083,0.017031513,0.004328873,0.0023479313,0.9752671
9172,0.67791927,0.0044430583,0.1429563,0.07594913,0.09873226
9173,0.0029711253,0.009516876,0.8894017,0.01265571,0.085454606
9174,0.7082241,0.0016835293,0.0049131364,0.046215482,0.23896375
9175,0.6020456,0.0029901536,0.02220077,0.12805848,0.24470505
9176,0.09312149,0.001516289,0.029858848,0.7122558,0.16324759
9177,0.0009334299,0.005731988,0.016594294,0.0014729896,0.97526735
9178,0.0066251843,0.0065241437,0.048922356,0.00542475,0.9325036
9179,0.6612193,0.0023199362,0.0051943515,0.010787182,0.32047927
9180,0.7635943,0.000980071,0.0042832796,0.1819121,0.049230278
9181,0.98454857,0.0012671722,0.0014158156,0.0025123865,0.010256066
9182,0.27527976,0.0033612002,0.032671887,0.5228907,0.16579649
9183,0.8529368,0.0023912273,0.01777584,0.048149895,0.07874621
9184,0.040736187,0.0037306494,0.015087583,0.09474177,0.84570384
9185,0.5753281,0.0019945202,0.024109498,0.28120026,0.11736766
9186,0.9301406,0.0017434906,0.0033748427,0.027276624,0.03746443
9187,0.64878887,0.0016613626,0.0031080816,0.0089010885,0.33754057
9188,0.36634356,0.005614454,0.0426556,0.03940976,0.54597664
9189,0.010574352,0.0067489925,0.4419554,0.06870574,0.47201553
9190,0.9844379,0.0005361049,0.0012318982,0.0065145786,0.0072794827
9191,0.8399668,0.0011344565,0.0020682265,0.018202718,0.13862778
9192,0.004584062,0.0023040075,0.53453815,0.008843939,0.4497299
9193,0.75938475,0.001580315,0.013012496,0.18798631,0.0380361
9194,0.97833854,0.0005800614,0.0021143227,0.0026881418,0.016278986
9195,0.00044427483,0.00070782506,0.0023763294,0.0007554192,0.99571615
9196,0.35163105,0.0013202778,0.011502972,0.48187095,0.15367478
9197,0.3870863,0.0022603811,0.014539022,0.12046373,0.47565058
9198,0.84616995,0.0013592043,0.0026257867,0.10214594,0.047699165
9199,0.97340834,0.00046585753,0.0018961806,0.008477014,0.015752679
9200,0.9649506,0.0005019596,0.0013236569,0.012243974,0.020979758
9201,0.036433958,0.001587935,0.014981646,0.010149069,0.9368473
9202,0.61663723,0.0026693998,0.057940204,0.13223755,0.19051567
9203,0.002061545,0.002183943,0.009347243,0.017588217,0.9688191
9204,0.573893,0.008231055,0.17731574,0.13520977,0.1053504
9205,0.027570825,0.0013156924,0.13288581,0.7213671,0.116860546
9206,0.18053395,0.011232877,0.11795484,0.4062224,0.28405595
9207,0.8259821,0.0010389155,0.0050363396,0.02352535,0.1444173
9208,0.001993265,0.0025272798,0.009185425,0.0016176911,0.9846763
9209,0.4063207,0.0019787992,0.02453987,0.4751542,0.092006475
9210,0.0031166985,0.0017029907,0.056108598,0.005491704,0.93358
9211,0.4589633,0.0017840978,0.011047905,0.24768989,0.2805148
9212,0.43078852,0.001377903,0.017938264,0.4673979,0.08249745
9213,0.0049688625,0.00464683,0.0834884,0.0025759293,0.90432
9214,0.24447416,0.0017461008,0.017837552,0.21199226,0.52395
9215,0.17086846,0.0054366337,0.021822492,0.019377755,0.78249466
9216,0.61967516,0.0015893771,0.018043905,0.3307815,0.029910069
9217,0.64479417,0.0013627886,0.0058806026,0.12488381,0.22307862
9218,0.0044497917,0.009451129,0.016651198,0.0023756712,0.96707225
9219,0.9127631,0.006453722,0.00275601,0.004925225,0.07310194
9220,0.32554397,0.0016802424,0.022982525,0.51917654,0.1306167
9221,0.014187024,0.005871437,0.049697533,0.6687306,0.2615134
9222,0.010490649,0.05955326,0.119304754,0.01468392,0.7959674
9223,0.8467257,0.0034671526,0.004997023,0.01810065,0.12670946
9224,0.028344268,0.0019750975,0.3547917,0.41692483,0.1979641
9225,0.1292479,0.0030017649,0.04371808,0.06123722,0.76279503
9226,0.062381834,0.0025261291,0.013120387,0.023910042,0.8980616
9227,0.61579853,0.0015366315,0.04078414,0.19761743,0.14426324
9228,0.35844332,0.0018652156,0.01904889,0.032221906,0.5884207
9229,0.9810219,0.0006870711,0.0014845281,0.0035385762,0.013267966
9230,0.0010004408,0.021807777,0.04814307,0.0021446834,0.9269041
9231,0.0012461377,0.0034525308,0.016169492,0.025982007,0.95314986
9232,0.0069638323,0.005719389,0.13563707,0.0041470327,0.8475327
9233,0.24801654,0.0018209189,0.044838924,0.56745183,0.13787182
9234,0.8578651,0.005066641,0.0041504535,0.023682194,0.10923561
9235,0.10309557,0.0024795977,0.050348025,0.24636608,0.5977107
9236,0.32518297,0.0016311498,0.031664696,0.29762188,0.3438993
9237,0.5618874,0.0012142555,0.0043011466,0.019312631,0.41328454
9238,0.6726073,0.0012208899,0.010553439,0.23440658,0.08121179
9239,0.028035237,0.013180143,0.020834519,0.0028181705,0.93513197
9240,0.024760159,0.0017821295,0.055356372,0.09364499,0.8244564
9241,0.10942969,0.0065993336,0.0138655435,0.04621663,0.8238888
9242,0.99237263,0.00089691265,0.0011491294,0.0019174151,0.0036639695
9243,0.4411035,0.0019123183,0.024172828,0.19461071,0.3382006
9244,0.7123745,0.002028232,0.0045729764,0.018914368,0.26210997
9245,0.00077904324,0.0020069575,0.01041464,0.0011446456,0.9856548
9246,0.92845845,0.018962305,0.0018289274,0.0059264796,0.044823878
9247,0.63486,0.0034955314,0.014148224,0.14807644,0.19941987
9248,0.20052303,0.0020638418,0.026338335,0.5628936,0.20818117
9249,0.25733206,0.0041012163,0.027735572,0.47220966,0.23862155
9250,0.89995325,0.0012980724,0.0027801455,0.01607524,0.079893276
9251,0.014355949,0.0050171064,0.046688333,0.006702707,0.92723596
9252,0.95874166,0.000899041,0.001785022,0.024028052,0.014546212
9253,0.18710972,0.0014933463,0.017739236,0.30095178,0.49270585
9254,0.0011052263,0.001565294,0.024829378,0.0015795112,0.97092056
9255,0.22540542,0.0021027795,0.016754977,0.1421349,0.6136019
9256,0.0009992165,0.0024886024,0.013389075,0.9380556,0.04506752
9257,0.9813053,0.0006118068,0.0016144817,0.0049528833,0.011515547
9258,0.8999377,0.00071677635,0.0021230641,0.075707264,0.021515211
9259,0.0053741676,0.008229023,0.0931414,0.0035952576,0.8896601
9260,0.0008418377,0.015455499,0.010355966,0.0019343718,0.97141236
9261,0.42173606,0.0020036674,0.022439819,0.35272354,0.20109686
9262,0.026161604,0.0015849067,0.11439842,0.6615377,0.19631734
9263,0.57237023,0.0018532391,0.030661717,0.17507099,0.22004382
9264,0.6691375,0.001473514,0.011170466,0.2733429,0.044875678
9265,0.88139415,0.0009982908,0.0027726046,0.011603897,0.103231095
9266,0.7133616,0.0013476071,0.003990989,0.104342036,0.17695782
9267,0.0006054421,0.0020818673,0.007759846,0.0010241884,0.98852867
9268,0.027185407,0.0016787968,0.09610304,0.30940974,0.56562304
9269,0.8087761,0.0018448984,0.005139683,0.005743992,0.17849529
9270,0.6670765,0.0013688988,0.00943288,0.25381947,0.068302244
9271,0.9871443,0.00040876263,0.0012992303,0.0024347422,0.008712984
9272,0.0009024219,0.0033882204,0.022252787,0.0013962688,0.97206026
9273,0.000586883,0.000584738,0.0018222802,0.0006523254,0.99635375
9274,0.9823285,0.0011774644,0.0014986871,0.008872149,0.0061231595
9275,0.52570695,0.0018455491,0.010408923,0.16372389,0.29831472
9276,0.9769934,0.001380866,0.0047544907,0.0072413194,0.009629942
9277,0.2168472,0.002009019,0.06259346,0.6568172,0.061733153
9278,0.92914057,0.0007473886,0.0032211756,0.025244527,0.04164639
9279,0.5168857,0.0030294564,0.06069386,0.16523115,0.2541598
9280,0.6910588,0.0018417876,0.011549858,0.22124371,0.07430585
9281,0.78731275,0.0014442245,0.0024611854,0.00883158,0.1999503
9282,0.32141912,0.001911468,0.047028456,0.2875951,0.34204584
9283,0.8398524,0.0031734032,0.0050746156,0.03900854,0.11289104
9284,0.115433306,0.0021153737,0.095839925,0.548748,0.2378634
9285,0.47707856,0.002512655,0.018284759,0.25042763,0.2516964
9286,0.022761812,0.004130745,0.018689709,0.35267666,0.60174114
9287,0.9392113,0.0014614289,0.003012436,0.009967145,0.04634768
9288,0.2693706,0.0011891781,0.02957714,0.6552455,0.044617623
9289,0.007091435,0.0030150472,0.025307434,0.009868466,0.9547176
9290,0.5672026,0.0018454993,0.008191123,0.3023184,0.12044236
9291,0.12510194,0.0008486996,0.58598405,0.20792125,0.08014403
9292,0.19919918,0.0025827829,0.06314224,0.47604766,0.25902814
9293,0.70206887,0.0024715639,0.004021744,0.10194685,0.189491
9294,0.21783587,0.0032675192,0.054814927,0.44729766,0.27678397
9295,0.92639655,0.0022708883,0.010077934,0.030489793,0.030764848
9296,0.9816589,0.0042808023,0.0027550908,0.0025309152,0.008774326
9297,0.0016821744,0.010429136,0.062631376,0.0027352534,0.922522
9298,0.7240196,0.0013832183,0.004124546,0.10006839,0.17040426
9299,0.014071345,0.004342612,0.46047086,0.02000609,0.50110906
9300,0.0033317276,0.0027352634,0.12969694,0.008573906,0.85566217
9301,0.9795436,0.0005180471,0.0013122545,0.011701401,0.006924694
9302,0.11035266,0.0017882405,0.0634129,0.7071151,0.11733103
9303,0.22600254,0.0018417325,0.03245759,0.15747951,0.5822186
9304,0.6490209,0.001463736,0.00370035,0.09208979,0.25372526
9305,0.04284308,0.009015404,0.21081452,0.056641687,0.6806853
9306,0.00058899436,0.0009159267,0.0020586185,0.0007664548,0.99566996
9307,0.7745971,0.0020642136,0.0037461782,0.13268638,0.08690614
9308,0.68340075,0.0015821995,0.010379316,0.27829477,0.026343
9309,0.2434239,0.0016248621,0.0413156,0.37470096,0.3389347
9310,0.0006485514,0.0021771528,0.006790622,0.0008735373,0.9895102
9311,0.2692611,0.0014206193,0.02506434,0.16055262,0.54370135
9312,0.2800106,0.030470107,0.04536913,0.005504576,0.6386455
9313,0.011372547,0.004246187,0.1999151,0.034819476,0.7496467
9314,0.41238812,0.0011384416,0.009313066,0.5216519,0.05550846
9315,0.6499299,0.0010191071,0.006378303,0.31481677,0.027855955
9316,0.06858102,0.028717361,0.1300447,0.006628168,0.76602876
9317,0.33936232,0.001797499,0.03180445,0.5204072,0.106628545
9318,0.0011381508,0.0015884533,0.0023512137,0.00090438913,0.99401784
9319,0.61691195,0.001259453,0.0036927203,0.02755576,0.3505801
9320,0.9649757,0.000516818,0.0017934941,0.0038425354,0.028871464
9321,0.56246936,0.0016311693,0.008272764,0.33641666,0.09121006
9322,0.2669199,0.0016022268,0.021622967,0.64815784,0.061697017
9323,0.502937,0.0050384435,0.045486227,0.31775925,0.12877908
9324,0.016195182,0.029277125,0.016317746,0.068115175,0.8700948
9325,0.9810209,0.00052193506,0.0014675589,0.0075323936,0.009457213
9326,0.124774344,0.0014172512,0.012030607,0.7223223,0.13945551
9327,0.42341298,0.001626882,0.021487657,0.18368082,0.36979166
9328,0.5939745,0.0060576205,0.0076122787,0.21978033,0.1725753
9329,0.5961459,0.001628179,0.0045062085,0.23865029,0.15906943
9330,0.557935,0.0011863271,0.026606917,0.34638053,0.067891195
9331,0.33535495,0.0017085284,0.023694139,0.27462733,0.36461505
9332,0.04715828,0.0032754473,0.06107363,0.047831092,0.8406616
9333,0.0008214239,0.001487476,0.028169163,0.0015445605,0.96797734
9334,0.18795109,0.003982372,0.36979783,0.101682656,0.33658603
9335,0.499714,0.0014697877,0.039575253,0.21003912,0.24920179
9336,0.6171376,0.0012868786,0.010233403,0.3298671,0.041475017
9337,0.44172102,0.001194104,0.010169007,0.40029943,0.1466165
9338,0.9402551,0.011874251,0.0016892598,0.010722076,0.035459373
9339,0.013754175,0.0032484056,0.03725246,0.016680807,0.9290641
9340,0.55617803,0.0018696819,0.016403101,0.23713464,0.18841453
9341,0.06159951,0.0061537274,0.06307653,0.4816193,0.38755092
9342,0.6734448,0.0013115571,0.0030626936,0.274367,0.047814015
9343,0.8768717,0.0011561814,0.0064115194,0.03230098,0.08325959
9344,0.3991414,0.0017626394,0.01390131,0.3316236,0.25357103
9345,0.9806526,0.0004489037,0.0012299276,0.0062968563,0.011371793
9346,0.044437557,0.065449074,0.030509181,0.004573343,0.8550308
9347,0.56785786,0.0014482666,0.0129869515,0.32801047,0.08969644
9348,0.0067430255,0.0028293838,0.06414297,0.009065671,0.9172189
9349,0.28697804,0.0027319198,0.054295402,0.42615962,0.22983503
9350,0.013099639,0.0042691147,0.05134219,0.013328445,0.91796064
9351,0.45688316,0.0053155427,0.013102183,0.17042129,0.35427785
9352,0.055710547,0.004861369,0.020437874,0.0090729175,0.90991735
9353,0.9417922,0.0005888006,0.0025764222,0.029287469,0.025755096
9354,0.32827425,0.0015770944,0.01412315,0.5798518,0.076173685
9355,0.9557591,0.0006732411,0.0014693036,0.0069671017,0.035131276
9356,0.07152672,0.008899751,0.07321432,0.17715529,0.6692039
9357,0.41170564,0.0029285736,0.04712146,0.23368067,0.3045636
9358,0.656633,0.0012257233,0.008738877,0.19137534,0.1420271
9359,0.006724797,0.0028994756,0.58636916,0.022501256,0.38150537
9360,0.0068607926,0.009193004,0.078857616,0.012947163,0.89214146
9361,0.007497494,0.0044213203,0.47003093,0.03405293,0.48399734
9362,0.33415428,0.0023232736,0.031636886,0.31724805,0.3146375
9363,0.448419,0.010519783,0.076603115,0.007989809,0.45646834
9364,0.77312374,0.00085972535,0.0023453103,0.00651963,0.21715163
9365,0.4478039,0.003443648,0.3911002,0.12276074,0.034891438
9366,0.73731816,0.00893298,0.04945854,0.10661792,0.097672425
9367,0.015135663,0.0056387144,0.19621028,0.012044094,0.77097124
9368,0.74951905,0.0010400544,0.0052044494,0.06313701,0.18109944
9369,0.66882396,0.0024633347,0.009037984,0.2734031,0.046271596
9370,0.02576676,0.0058629145,0.39131245,0.15967469,0.41738322
9371,0.071775295,0.0030745661,0.08364601,0.43812174,0.40338245
9372,0.0179714,0.010026743,0.57544434,0.069472164,0.32708535
9373,0.88177496,0.0010738601,0.002764968,0.009563929,0.10482232
9374,0.0007436178,0.001086018,0.0026901814,0.000886208,0.9945939
9375,0.6453058,0.001186836,0.017999921,0.23189211,0.10361532
9376,0.3674119,0.0017230755,0.026272641,0.32098046,0.28361192
9377,0.56145227,0.0017091894,0.0047044912,0.14940858,0.28272548
9378,0.017202994,0.0022661234,0.13165826,0.4531618,0.39571083
9379,0.63594854,0.0030915337,0.0032366014,0.01627235,0.34145093
9380,0.7194003,0.0013607636,0.0048278905,0.06410995,0.2103011
9381,0.013850801,0.0020786545,0.021565177,0.0020699585,0.9604354
9382,0.5500937,0.0011262045,0.0082314415,0.3968926,0.043656
9383,0.0145156225,0.0020360646,0.09284566,0.6308021,0.25980052
9384,0.90070987,0.0028349077,0.0086714225,0.029125249,0.058658604
9385,0.5694881,0.0013706691,0.01224953,0.24182047,0.1750712
9386,0.37278864,0.0010015758,0.0129201235,0.49629363,0.11699605
9387,0.74316037,0.0026419912,0.006944518,0.030092357,0.21716076
9388,0.96789056,0.0015225974,0.0035337394,0.0032874509,0.02376563
9389,0.017536204,0.0065002833,0.6755404,0.046351478,0.25407162
9390,0.30886543,0.0023694194,0.019804759,0.35891262,0.31004778
9391,0.6136137,0.0018261097,0.022241957,0.16918823,0.19312993
9392,0.009610446,0.0013447893,0.005265887,0.001638049,0.9821408
9393,0.6393559,0.0050623803,0.0637666,0.077523164,0.21429192
9394,0.00073036813,0.0041262163,0.013217549,0.0016424212,0.98028344
9395,0.024315102,0.001683611,0.0015741192,0.010185037,0.9622422
9396,0.026315372,0.0026849043,0.29336444,0.55053663,0.12709865
9397,0.9514796,0.0017740643,0.0043514078,0.02331881,0.019076101
9398,0.811124,0.00170768,0.0038187215,0.061225947,0.122123644
9399,0.5839883,0.0016763567,0.0071613,0.08205955,0.32511452
9400,0.985285,0.0010034104,0.0023931991,0.0031416696,0.008176744
9401,0.001075891,0.008234188,0.008263188,0.0029574546,0.9794693
9402,0.27371383,0.0015288128,0.021224527,0.35345557,0.3500772
9403,0.51003706,0.0024063017,0.016877405,0.4252211,0.045458175
9404,0.74663955,0.0025983732,0.03569957,0.16478173,0.050280776
9405,0.8790872,0.0017325942,0.0029125141,0.02748937,0.08877835
9406,0.7079973,0.0017178177,0.012762127,0.23223893,0.04528382
9407,0.2908409,0.0045967908,0.10382903,0.30208293,0.29865035
9408,0.6419963,0.0015102065,0.014646891,0.2878608,0.05398576
9409,0.8341483,0.0019558042,0.0033351898,0.010263653,0.15029706
9410,0.32197702,0.0024887049,0.035537038,0.5827057,0.057291552
9411,0.0005286613,0.0008693272,0.0064303633,0.0011546655,0.991017
9412,0.6545243,0.057131283,0.05590505,0.03786474,0.19457465
9413,0.36700955,0.0036294986,0.048998043,0.3941924,0.18617055
9414,0.9864225,0.00044003245,0.0009268176,0.0048249937,0.0073856167
9415,0.0056792353,0.010935061,0.022323005,0.0037324647,0.9573302
9416,0.064569905,0.0024694987,0.058096714,0.38986576,0.48499817
9417,0.31685084,0.0024023491,0.017608939,0.39423874,0.2688991
9418,0.96231735,0.00059245754,0.0012453055,0.0061930353,0.02965185
9419,0.74101084,0.0017748482,0.0028901766,0.20756477,0.046759374
9420,0.9704724,0.0004456526,0.0016035044,0.012146313,0.01533215
9421,0.7407328,0.0019180814,0.0043564583,0.10594434,0.14704834
9422,0.051032584,0.0034995836,0.11357358,0.45348984,0.37840435
9423,0.28475678,0.004669715,0.024744773,0.6399805,0.045848276
9424,0.37378353,0.0017800507,0.010594637,0.17875895,0.43508285
9425,0.004920361,0.031161468,0.03073017,0.008119448,0.9250686
9426,0.36414337,0.0017743747,0.07167998,0.28622591,0.27617636
9427,0.9838749,0.00070913066,0.0012784832,0.0070699584,0.0070674606
9428,0.027057039,0.0030809904,0.065864414,0.35738158,0.54661596
9429,0.0065158783,0.0075416015,0.05797396,0.004327497,0.9236411
9430,0.6966911,0.001179155,0.024984252,0.19988899,0.07725648
9431,0.05163663,0.0024248464,0.165688,0.67161983,0.108630754
9432,0.020024914,0.006613155,0.03311799,0.16498718,0.7752568
9433,0.3720752,0.0018596367,0.009879824,0.44167086,0.1745145
9434,0.03256977,0.06609601,0.35200888,0.013076153,0.5362492
9435,0.020424765,0.00055488915,0.004287561,0.02353574,0.9511971
9436,0.12708914,0.014388396,0.537188,0.024124954,0.29720953
9437,0.0012433543,0.007663573,0.04007466,0.0021503733,0.948868
9438,0.86033875,0.00071115483,0.0023539672,0.03699003,0.09960611
9439,0.59769636,0.0010507404,0.012469487,0.33319858,0.0555848
9440,0.15855968,0.0013655575,0.023238719,0.1895258,0.6273103
9441,0.00094206067,0.004057752,0.01487563,0.001522809,0.9786017
9442,0.0116850985,0.0108406525,0.6559018,0.057921838,0.26365063
9443,0.81242484,0.0014792109,0.0036488443,0.011857886,0.17058927
9444,0.6743586,0.0018051849,0.011498207,0.19960226,0.11273573
9445,0.034966066,0.0019902834,0.04776261,0.21730278,0.69797826
9446,0.36330128,0.0017071575,0.042975783,0.4234485,0.16856726
9447,0.66872,0.001427988,0.0122785345,0.15486488,0.1627086
9448,0.74775225,0.0015571635,0.008479994,0.14492853,0.097282
9449,0.006990347,0.0036627268,0.024784746,0.009280863,0.9552813
9450,0.9607968,0.0014440244,0.003458558,0.010367539,0.02393309
9451,0.62183696,0.003670131,0.025056276,0.12522084,0.22421582
9452,0.33513466,0.0016425358,0.022736112,0.41944584,0.22104083
9453,0.06356098,0.005265178,0.106561966,0.574454,0.2501579
9454,0.21552481,0.0014807706,0.0629547,0.48459187,0.2354479
9455,0.6898608,0.0010540821,0.007017423,0.2581192,0.0439485
9456,0.47928005,0.0025560881,0.04060359,0.20977461,0.2677856
9457,0.003925309,0.0025547543,0.072967395,0.007745848,0.91280675
9458,0.9040344,0.0022135032,0.008648118,0.06579777,0.01930621
9459,0.12169292,0.0041032326,0.14824994,0.37815228,0.3478016
9460,0.50097936,0.0045248703,0.011544897,0.39022124,0.09272966
9461,0.0238052,0.0019483998,0.2526062,0.5551676,0.16647254
9462,0.38134643,0.007511801,0.11251382,0.2739335,0.22469446
9463,0.3833153,0.0014731785,0.012352624,0.51193666,0.09092222
9464,0.05355246,0.002027655,0.15904216,0.25583667,0.5295411
9465,0.9811039,0.0003697044,0.0009425974,0.0059772884,0.011606536
9466,0.0025571028,0.007186532,0.02807355,0.8036416,0.15854116
9467,0.37668878,0.0018088965,0.010002901,0.408412,0.20308736
9468,0.9530756,0.00089600845,0.005579144,0.008926162,0.031523068
9469,0.053998753,0.005096351,0.21989505,0.5428213,0.1781886
9470,0.0005966111,0.00078179134,0.002603841,0.0006842598,0.9953335
9471,0.30390853,0.0023947228,0.015314449,0.081515275,0.596867
9472,0.5512492,0.0067896396,0.081845365,0.13449332,0.22562249
9473,0.13797931,0.0021054866,0.008344285,0.5586324,0.29293856
9474,0.0010860091,0.009052721,0.008059854,0.001867602,0.97993386
9475,0.3086571,0.01003953,0.028363861,0.06583331,0.5871062
9476,0.040413328,0.0019170176,0.026885383,0.061369106,0.86941516
9477,0.5264581,0.02948585,0.20407301,0.09103958,0.14894344
9478,0.18451867,0.0015376225,0.06340603,0.08181219,0.6687255
9479,0.2329167,0.010318958,0.043942276,0.28976294,0.4230591
9480,0.8935842,0.0014030479,0.003646866,0.013022233,0.08834368
9481,0.0007389172,0.0017395642,0.01182236,0.0028381727,0.9828609
9482,0.18394113,0.009453225,0.014851593,0.007972273,0.78378177
9483,0.1100325,0.002894558,0.21527267,0.6226885,0.049111787
9484,0.00076291757,0.004240006,0.010331301,0.0019624173,0.9827033
9485,0.06653969,0.0024440114,0.21980031,0.61572075,0.095495194
9486,0.7548968,0.0017524287,0.0066242893,0.17722933,0.059497185
9487,0.94241136,0.00071903336,0.001384574,0.019515133,0.035969906
9488,0.4764627,0.004297457,0.019135607,0.44985843,0.05024576
9489,0.24917735,0.0029758979,0.0048330454,0.009733318,0.73328036
9490,0.15990631,0.0037763952,0.053307008,0.7182045,0.06480578
9491,0.32781526,0.0038180999,0.01976269,0.06090393,0.5877
9492,0.5841243,0.00315932,0.022320371,0.1692557,0.22114027
9493,0.6995214,0.0023791643,0.010330805,0.25215307,0.035615508
9494,0.18193874,0.0742504,0.24251552,0.08541412,0.41588128
9495,0.47897705,0.0013378849,0.063556,0.3824305,0.07369855
9496,0.0056082048,0.0037943015,0.032358535,0.0049400255,0.9532989
9497,0.15260668,0.0094245225,0.024931738,0.0057785907,0.8072585
9498,0.036502417,0.0011476494,0.0070607057,0.02299688,0.93229234
9499,0.966228,0.0022171207,0.0022560563,0.014476698,0.014822165
9500,0.48945057,0.0011599001,0.028785821,0.40957287,0.07103084
9501,0.003067013,0.003085603,0.018854871,0.00452395,0.9704686
9502,0.041988503,0.0027350686,0.09701736,0.78617215,0.0720869
9503,0.013973821,0.014055683,0.093793966,0.026885303,0.8512912
9504,0.6052782,0.0010976662,0.013140784,0.31427816,0.066205196
9505,0.8458205,0.0010339678,0.0023622436,0.0599512,0.0908321
9506,0.004748109,0.0005661675,0.020855071,0.13258211,0.8412485
9507,0.23916961,0.0015705315,0.031647947,0.33481044,0.39280143
9508,0.7150885,0.0012580445,0.0062147574,0.22550844,0.05193028
9509,0.00092465186,0.0016158003,0.02473202,0.005090979,0.9676366
9510,0.7080636,0.0010109539,0.0028244657,0.039758578,0.24834237
